Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF
-0.7416266516796721,-0.4566007898273583,0.26551672095290446,-0.11229001156070736,0.5295892944070644,-0.24465599458197734,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.7905556635063262,1.6829687103514703,-1.4051208967346662,2.238683399444299,-0.10372125624096717,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6064112200496096,-0.6119535581985485,-1.050008550592463,1.2492078649490581,0.052872897471266354,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.5408716131359168,0.7380007174191187,0.30385726907468713,-0.44989153771953755,-1.4817498089086223,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.091440322469163,0.46800986229556224,0.34269768193399064,-0.6997590969355075,0.9141407428885507,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.3067903596051354,-0.9494421271029653,-0.6893475740417878,1.6390012573259711,1.0550754812295609,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.5920722217283441,0.33301443473380316,0.03752300946803466,-0.00012993113079164646,-0.8240543633172414,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-0.8061584603459542,-1.0844375546647627,-0.33423522789958443,-0.08008755007990175,-0.7770761172035714,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.3423881713579347,0.26551672095290446,-0.9612304640569121,1.259202567317697,1.5248579423662616,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-2.204389142420224,-2.636884971625049,0.46476755092037303,-0.9096478466769223,1.6031550192223782,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.24251455120977664,-0.3419627030750304,-1.577128439397296,2.2086992923383826,0.4756771124942969,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.0059057006422703,-0.6119535581985485,-0.367527010350416,0.42964227072067634,0.2564452972971699,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.3554633711608377,-1.151935268445623,3.5997437317070116,-2.298911475917715,-1.1842209168553786,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.8048946618275916,-1.8269124062544566,-0.289846184631809,-0.24999749034676158,-0.3855907329229875,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.7062848401977677,-0.6794512719794472,-0.3897215319843037,0.5995522109875362,-1.6226845472496323,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.0059057006422703,-0.7469489857603459,-1.1110434850856543,1.139266138894031,-0.6204819634913378,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.8061584603459542,-0.20696727551327135,-0.4563050968859668,0.41964756835203815,1.0550754812295609,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.6919458418765022,0.4005121485147019,-0.445207836069023,-0.49986504956273153,-0.3229530714380941,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.856095270420019,0.0630235796102851,-0.8336119646620579,0.9593614962585331,-0.5108660558927743,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.3910611829136654,1.5479732827897112,-0.595020857097765,0.8993932820467001,1.7284303421921652,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6064112200496096,-0.6119535581985485,-0.14558179401153892,0.029854175975124464,0.8201842506612106,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.5920722217283441,0.19801900717204413,-0.4895968793367984,-0.030114038236707757,0.24078588192594658,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,0.6919458418765022,0.46800986229556224,-0.017963294616684607,0.4396369730893153,-0.18201833309708393,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.8904292836544843,2.0204572792558873,0.5202538550050922,-0.7097537993041464,1.5561767731087082,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.7062848401977677,-0.6794512719794472,-0.46185372729443874,0.7694621512543961,-1.6853222087345259,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.0059057006422703,-0.8819444133221049,0.44257302928648534,0.009864771237847294,-0.980648517029475,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.7062848401977677,-1.2194329822265217,0.9197552444150711,-1.3694041556343068,1.0863943119720076,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.191313942617321,0.6030052898573213,-0.3897215319843037,-0.04010874060534669,-0.3386124868093175,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.39232498143202793,-0.20696727551327135,-0.9223900511976086,0.5395839967757032,1.1177131427144544,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.19257774113568338,-0.004474134170613608,1.2748675905572744,-1.3893935603715843,-1.0902644246280384,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.9416298922469115,0.4005121485147019,-1.5493852873549365,2.5884979823466576,-1.2311991629690486,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.0558425107163636,-1.4894238373500397,-0.9667790944653841,0.6895045323052853,-0.542184886635221,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.3423881713579347,1.4129778552279522,-0.15113042442001084,-0.3099657045585945,0.7105683430626472,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.14264093106161854,0.9404938587617381,-1.2275647236635647,1.2691972696863358,-1.4817498089086223,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.7050210416794052,-1.6919169786926975,1.080665526260757,-1.2994412390538352,-0.9023514401733582,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.405400181234931,-1.151935268445623,-0.6671530524079,-0.030114038236707757,0.11551055895615976,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.3910611829136654,1.5479732827897112,-0.8502578558874736,1.778927090486914,1.0080972351158908,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-0.5065375999014515,-0.07197184795151232,1.912960087531546,-1.4393670722147784,-0.11938067161219053,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.6563480301237028,-0.9494421271029653,1.014081961359094,-1.5293193935325278,-0.6831196249762312,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.15697992938288408,-0.6119535581985485,0.20398192172219246,-0.3599392164017885,0.6479306815777538,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.057106309234725997,0.26551672095290446,-0.6671530524079,0.5695681038816202,1.102053727343231,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.141377132543256,1.1429870001043958,0.8087826362456325,-0.919642549045561,0.35040178952451007,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6064112200496096,-1.016939840883864,-0.27320029340639324,-0.49986504956273153,-1.2311991629690486,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.3411243728395723,0.4005121485147019,0.13739835682052934,-0.5698279661432034,-1.6853222087345259,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.2911875627655074,0.19801900717204413,0.5979346807236993,-0.5798226685118416,-1.4660903935373988,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6064112200496096,-0.8144466995412062,-0.09009548992681966,0.4396369730893153,-0.8240543633172414,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.8417562720987535,0.67050300363822,-1.2664051365228681,0.6795098299366463,0.44435828175185016,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.3554633711608377,-0.8819444133221049,-0.40081879280124755,-0.31996040692723343,1.6971115114497184,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.4422617915060928,0.6030052898573213,1.1638949823878357,-1.3594094532656682,-1.0589455938855916,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.5920722217283441,0.7380007174191187,0.05971753110192237,-0.030114038236707757,-1.3721339013100589,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.7905556635063262,2.087954993036786,-0.8003201822112262,0.4096528659833992,0.19380763581227653,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.8417562720987535,0.19801900717204413,1.374742937909769,-1.3294253461597518,-1.1685615014841553,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.29245136128386984,-0.07197184795151232,-0.6172153787316527,0.8794038773094223,0.021554066728819647,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.9915667023210047,0.33301443473380316,-0.8780010079298333,1.838895304698747,1.462220280881368,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.6420090318024373,0.7380007174191187,0.769942223386329,-0.9296372514142,-1.1529020861129318,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.9403660937285492,2.155452706817646,-0.2232626197301459,-0.2599921927154005,-1.5757063011359624,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.9403660937285492,2.0204572792558873,0.4814134421457888,-0.8596743348337283,1.587495603851155,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.2056529409385865,-0.2744649892941317,0.2927600082577433,-0.41990743061362146,-0.7927355325747947,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6064112200496096,0.13052129339114543,-0.43411057525207913,0.6695151275680081,-0.04108359475607377,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.7062848401977677,-0.20696727551327135,0.4869620725542607,-0.6597802874609524,-0.13504008698341388,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.40666397975329344,0.33301443473380316,-0.8613551167044174,0.8694091749407841,-0.228996579210754,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.4566007898273583,-0.9494421271029653,0.3981839860187099,-0.8596743348337283,0.835843666032434,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.5908084232099817,0.9404938587617381,-1.194272941212733,1.419117805215918,1.8850244959043987,-0.0688230736958462,9.74117092340054,-0.10194414990458771,9.87884352015835,-0.04313465258814658
-0.7416266516796721,1.041503512395098,0.46800986229556224,-1.2497592452974524,1.2791919720549743,-1.560046885764739,-0.0688230736958462,9.74117092340054,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.8916930821728467,0.4005121485147019,-1.355183223058419,2.22868869707566,-0.2603154099532007,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.756221650271861,-0.9494421271029653,1.985092282841681,-1.9790810001212737,-0.9023514401733582,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.1057793207904283,-1.6919169786926975,-0.8391605950705298,-0.00012993113079164646,0.8045248352899873,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.2555897510126797,-1.2194329822265217,-0.27874892381486516,0.06983298544968022,0.522655358607967,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,1.8904292836544843,1.6829687103514703,-0.5117914009706861,0.6595204251993692,1.415242034767698,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.9403660937285492,2.155452706817646,0.47031618132884495,-0.020119335868069525,-0.009764764013627058,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.0059057006422703,-0.7469489857603459,-0.739285247718035,0.0898223901869574,-0.47954722515032766,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6563480301237028,-0.13946956173237265,-0.001317403391268828,-0.6597802874609524,-1.654003377992079,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.856095270420019,-0.9494421271029653,0.1706901392713609,-0.5198544543000094,1.0550754812295609,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-1.305526561086773,-1.4219261235691794,-0.8280633342535859,1.199234353105864,0.3660612048957334,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.5421354116542793,0.805498431199979,-0.7337366173095632,1.299181376792252,0.8984813275173275,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.9903029038026423,2.155452706817646,0.4203785076525976,-0.2200133832408455,0.30342354341084,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.3423881713579347,0.19801900717204413,0.2927600082577433,-0.39991802587634356,-1.4660903935373988,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.041503512395098,1.0079915725426367,-0.3453324887165283,0.5395839967757032,0.052872897471266354,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.5920722217283441,0.13052129339114543,-0.8558064862959456,0.2297482233479004,-1.027626763143145,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.4566007898273583,-0.6794512719794472,-0.49514550974527033,0.2997111399283723,-1.0589455938855916,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.141377132543256,0.6030052898573213,1.00298470054215,-1.1894995129988084,1.102053727343231,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.2555897510126797,-1.0844375546647627,-1.050008550592463,1.219223757843142,0.7732060045475406,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.5552106114571824,-1.5569215511309384,0.6312264631745308,-0.4099127282449825,1.0863943119720076,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.39232498143202793,0.46800986229556224,-0.9334873120145526,0.46962108019523213,1.5248579423662616,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-0.7062848401977677,-0.13946956173237265,-1.4439613095939698,1.589027745482777,0.6949089276914238,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.7418826519505954,0.26551672095290446,-1.4606072008193856,1.5590436383768609,0.7888654199187639,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.0558425107163636,-0.13946956173237265,2.5566012149142896,-1.8691392740662467,-1.2311991629690486,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.14264093106161854,-0.2744649892941317,0.47031618132884495,-0.7397379064100625,1.0550754812295609,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.091440322469163,0.805498431199979,0.5036079637796765,-0.39991802587634356,0.9611189890022208,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.057106309234725997,0.8729961449808777,-0.023511925025156536,-0.19002927613492865,0.8201842506612106,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.3067903596051354,-0.47695813063678943,-0.9612304640569121,0.8394250678348673,0.13116997432738312,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.19257774113568338,-0.4094604168559291,-0.9834249856907998,0.20975881861062326,1.1646913888281245,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.305526561086773,-0.9494421271029653,-1.4606072008193856,1.359149591004085,-0.07240242549852047,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.8417562720987535,0.7380007174191187,0.4370243988780134,-0.3299551092958717,0.11551055895615976,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.756221650271861,-0.47695813063678943,0.46476755092037303,-0.6897643945668686,0.021554066728819647,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.6420090318024373,0.6030052898573213,0.1484956176374732,-0.6897643945668686,-0.40125014829421085,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,0.5920722217283441,0.4005121485147019,-0.4563050968859668,1.0493138175762822,0.09985114358493641,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.8904292836544843,1.8179641379132294,-0.9168414207891368,1.359149591004085,0.44435828175185016,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.856095270420019,-1.286930696007382,-0.7059934652672035,1.2292184602117802,1.7284303421921652,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,9.87884352015835,-0.04313465258814658
2.2350858263924067,-1.1557161308645216,-1.0844375546647627,-0.672701682816372,1.1892396507372252,-0.47954722515032766,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
2.2350858263924067,-0.9060320804941122,-1.4219261235691794,-0.2676516629979213,-0.030114038236707757,1.149031973456901,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.9559688905681771,-0.6794512719794472,0.10965520477816972,-0.5998120732491196,-0.8397137786884648,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.5065375999014515,-0.004474134170613608,2.828484104929414,-2.0490439167017453,0.052872897471266354,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.3067903596051354,-0.47695813063678943,-0.822514703845114,0.6595204251993692,1.2116696349417944,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.1557161308645216,-1.8944101200353554,-0.5284372921961019,-0.00012993113079164646,-1.4191121474237287,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.455336991308996,-1.286930696007382,-1.038911289775519,0.4396369730893153,-1.6853222087345259,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.24251455120977664,0.19801900717204413,-1.12768937631107,1.708964173906443,-1.2311991629690486,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-1.2056529409385865,-1.286930696007382,-0.8890982687467771,1.738948281012359,0.22512646655472324,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.6051474215312471,-1.3544284097882808,-0.9334873120145526,1.449101912321834,-0.3386124868093175,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.04276731091346047,0.9404938587617381,0.4980593333712046,-0.869669037202367,-1.0432861785143683,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.7418826519505954,0.46800986229556224,-1.12768937631107,2.55851387524074,-1.6853222087345259,-0.0688230736958462,-0.1026570632897704,9.809292646374773,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,-0.15697992938288408,-0.7469489857603459,-0.33978385830805635,0.09981709255559633,-0.3229530714380941,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,1.840492473580391,1.8179641379132294,0.7200045497100817,-0.8296902277278119,0.19380763581227653,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.4422617915060928,1.3454801414470536,-0.5450831834215176,0.37966875887748236,1.6031550192223782,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-0.6563480301237028,-0.07197184795151232,0.009779857425675026,-0.1500504666603736,1.5718361884799317,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.141377132543256,1.0079915725426367,-0.8447092254790017,0.7294833417798403,-1.654003377992079,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,0.39232498143202793,0.4005121485147019,-0.9945222465077438,0.8794038773094223,-0.2603154099532007,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
0.7467295873563673,0.3423881713579347,1.0754892863235355,-1.061105811409407,2.248678101812938,-1.1215832553704852,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,-1.305526561086773,-1.151935268445623,1.7465011752773882,-1.8191657622230528,-1.3094962398251653,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
-0.7416266516796721,1.7905556635063262,1.8179641379132294,0.54244837663898,-0.7097537993041464,-1.3877933166812821,-0.0688230736958462,-0.1026570632897704,-0.10194414990458771,-0.10122642371644433,-0.04313465258814658
